Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,50.36072399999998
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,130.04
vehicle,1,11,0.0,0.0,129.87000000000003
vehicle,1,12,0.0,0.0,127.145
vehicle,1,13,0.0,0.0,125.95000000000003
vehicle,1,14,0.0,0.0,127.03
vehicle,1,15,0.0,0.0,126.91499999999998
vehicle,1,16,0.0,0.0,127.965
vehicle,1,17,0.0,0.0,130.62500000000003
vehicle,1,18,0.0,0.0,132.24
vehicle,1,19,0.0,0.0,135.06000000000003
vehicle,1,20,0.0,0.0,136.9
vehicle,1,21,0.0,0.0,131.885
vehicle,1,22,0.0,0.0,123.195
vehicle,1,23,0.0,0.0,114.19500000000002
vehicle,1,24,0.0,0.0,108.01500000000001
