DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
189366.01281950859,157213.62712434208,0.0,14440.24140637209,-17712.14428879443
138554.7777151303,141208.57030248095,0.0,14437.64175,17091.434337350656
175845.87817397667,142130.06024348695,0.0,13824.657,-19891.160930489714
144623.65998315782,130051.35743722932,0.0,13493.760000000002,-1078.5425459285034
307900.8707295093,333001.6809167015,0.0,14816.151000000003,39916.96118719224
220559.59639370596,147471.18863899575,0.0,14992.244054544604,-58096.163700165605
311020.4600665917,310891.5535059837,0.0,14320.404000000002,14191.497439392027
154829.24996569648,94443.52008982927,0.0,13661.716460916692,-46724.01341495052
135421.02950133264,100165.3942500226,0.0,13293.071054544609,-21962.564196765437
136932.15064958937,73772.4888219405,0.0,12351.598039030614,-50808.06378861825
142931.810874822,108478.6170301001,0.0,12048.393000000004,-22404.800844721904
181104.15052061647,113444.73536747727,0.0,13177.382054544607,-54482.03309859459
312598.4246765123,334604.82530022715,0.0,14627.096054544603,36633.49667825946
