Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,0.0
vehicle,1,3,0.0,0.0,0.0
vehicle,1,4,0.0,0.0,0.0
vehicle,1,5,0.0,0.0,0.0
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,0.0
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,143.98
vehicle,1,11,0.0,0.0,144.555
vehicle,1,12,0.0,0.0,145.10500000000002
vehicle,1,13,0.0,0.0,144.375
vehicle,1,14,0.0,0.0,145.085
vehicle,1,15,0.0,0.0,146.75500000000002
vehicle,1,16,0.0,0.0,147.895
vehicle,1,17,0.0,0.0,148.16000000000003
vehicle,1,18,0.0,0.0,149.27499999999998
vehicle,1,19,0.0,0.0,149.01
vehicle,1,20,0.0,0.0,144.20499999999996
vehicle,1,21,0.0,0.0,137.475
vehicle,1,22,0.0,0.0,128.805
vehicle,1,23,0.0,0.0,120.8
vehicle,1,24,0.0,0.0,114.705
