Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,36.33525
vehicle,1,2,0.0,0.0,35.40775000000001
vehicle,1,3,0.0,0.0,34.87575
vehicle,1,4,0.0,0.0,35.13825
vehicle,1,5,0.0,0.0,36.76925
vehicle,1,6,0.0,0.0,39.7565
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,44.8875
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,43.258250000000004
vehicle,1,11,0.0,0.0,42.51275000000001
vehicle,1,12,0.0,0.0,42.3675
vehicle,1,13,0.0,0.0,42.86275
vehicle,1,14,0.0,0.0,43.43850000000002
vehicle,1,15,0.0,0.0,43.89175
vehicle,1,16,0.0,0.0,45.766000000000005
vehicle,1,17,0.0,0.0,48.236999999999995
vehicle,1,18,6284.975555555557,0.0,50.72725
vehicle,1,19,211.6030000000033,0.0,50.571500000000015
vehicle,1,20,175.8700000000024,0.0,49.42
vehicle,1,21,107.32800000000022,0.0,47.88175000000001
vehicle,1,22,185.84600000003996,0.0,45.53324999999999
vehicle,1,23,119.54000000000003,0.0,42.1435
vehicle,1,24,125.22429976193105,0.0,39.25031249999999
