"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-03-22",2,0,"2019-03-22T08:00:00-00:00","2019-03-22T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-03-22",3,0,"2019-03-22T09:00:00-00:00","2019-03-22T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-03-22",4,0,"2019-03-22T10:00:00-00:00","2019-03-22T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-03-22",5,0,"2019-03-22T11:00:00-00:00","2019-03-22T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-03-22",6,0,"2019-03-22T12:00:00-00:00","2019-03-22T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-03-22",7,0,"2019-03-22T13:00:00-00:00","2019-03-22T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"7","2019-03-22",8,0,"2019-03-22T14:00:00-00:00","2019-03-22T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,136.72,"DAM",1
"8","2019-03-22",9,0,"2019-03-22T15:00:00-00:00","2019-03-22T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,539.86,"DAM",1
"9","2019-03-22",10,0,"2019-03-22T16:00:00-00:00","2019-03-22T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,933.97,"DAM",1
"10","2019-03-22",11,0,"2019-03-22T17:00:00-00:00","2019-03-22T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1130.59,"DAM",1
"11","2019-03-22",12,0,"2019-03-22T18:00:00-00:00","2019-03-22T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1191.93,"DAM",1
"12","2019-03-22",13,0,"2019-03-22T19:00:00-00:00","2019-03-22T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1200.5,"DAM",1
"13","2019-03-22",14,0,"2019-03-22T20:00:00-00:00","2019-03-22T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1167.03,"DAM",1
