"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-03-29",2,0,"2019-03-29T08:00:00-00:00","2019-03-29T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-03-29",3,0,"2019-03-29T09:00:00-00:00","2019-03-29T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-03-29",4,0,"2019-03-29T10:00:00-00:00","2019-03-29T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-03-29",5,0,"2019-03-29T11:00:00-00:00","2019-03-29T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-03-29",6,0,"2019-03-29T12:00:00-00:00","2019-03-29T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-03-29",7,0,"2019-03-29T13:00:00-00:00","2019-03-29T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.04,"DAM",1
"7","2019-03-29",8,0,"2019-03-29T14:00:00-00:00","2019-03-29T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,272.49,"DAM",1
"8","2019-03-29",9,0,"2019-03-29T15:00:00-00:00","2019-03-29T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,876.37,"DAM",1
"9","2019-03-29",10,0,"2019-03-29T16:00:00-00:00","2019-03-29T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1276.59,"DAM",1
"10","2019-03-29",11,0,"2019-03-29T17:00:00-00:00","2019-03-29T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1401.32,"DAM",1
"11","2019-03-29",12,0,"2019-03-29T18:00:00-00:00","2019-03-29T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1422.79,"DAM",1
"12","2019-03-29",13,0,"2019-03-29T19:00:00-00:00","2019-03-29T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1420.51,"DAM",1
"13","2019-03-29",14,0,"2019-03-29T20:00:00-00:00","2019-03-29T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1414.37,"DAM",1
"14","2019-03-29",15,0,"2019-03-29T21:00:00-00:00","2019-03-29T22:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1408.11,"DAM",1
"15","2019-03-29",16,0,"2019-03-29T22:00:00-00:00","2019-03-29T23:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1394.43,"DAM",1
"16","2019-03-29",17,0,"2019-03-29T23:00:00-00:00","2019-03-30T00:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1356.58,"DAM",1
"17","2019-03-29",18,0,"2019-03-30T00:00:00-00:00","2019-03-30T01:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1061.2,"DAM",1
"18","2019-03-29",19,0,"2019-03-30T01:00:00-00:00","2019-03-30T02:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,400.93,"DAM",1
"19","2019-03-29",20,0,"2019-03-30T02:00:00-00:00","2019-03-30T03:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,12.82,"DAM",1
"20","2019-03-29",21,0,"2019-03-30T03:00:00-00:00","2019-03-30T04:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
