"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-07-18",2,0,"2019-07-18T08:00:00-00:00","2019-07-18T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-07-18",3,0,"2019-07-18T09:00:00-00:00","2019-07-18T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-07-18",4,0,"2019-07-18T10:00:00-00:00","2019-07-18T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-07-18",5,0,"2019-07-18T11:00:00-00:00","2019-07-18T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-07-18",6,0,"2019-07-18T12:00:00-00:00","2019-07-18T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.35,"DAM",1
"6","2019-07-18",7,0,"2019-07-18T13:00:00-00:00","2019-07-18T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,155.95,"DAM",1
"7","2019-07-18",8,0,"2019-07-18T14:00:00-00:00","2019-07-18T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,796.91,"DAM",1
"8","2019-07-18",9,0,"2019-07-18T15:00:00-00:00","2019-07-18T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1199.23,"DAM",1
"9","2019-07-18",10,0,"2019-07-18T16:00:00-00:00","2019-07-18T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1318.47,"DAM",1
"10","2019-07-18",11,0,"2019-07-18T17:00:00-00:00","2019-07-18T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1367.34,"DAM",1
"11","2019-07-18",12,0,"2019-07-18T18:00:00-00:00","2019-07-18T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1399.46,"DAM",1
"12","2019-07-18",13,0,"2019-07-18T19:00:00-00:00","2019-07-18T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1414.49,"DAM",1
