"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-11-01",2,0,"2019-11-01T08:00:00-00:00","2019-11-01T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-11-01",3,0,"2019-11-01T09:00:00-00:00","2019-11-01T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-11-01",4,0,"2019-11-01T10:00:00-00:00","2019-11-01T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-11-01",5,0,"2019-11-01T11:00:00-00:00","2019-11-01T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-11-01",6,0,"2019-11-01T12:00:00-00:00","2019-11-01T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-11-01",7,0,"2019-11-01T13:00:00-00:00","2019-11-01T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"7","2019-11-01",8,0,"2019-11-01T14:00:00-00:00","2019-11-01T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,37,"DAM",1
"8","2019-11-01",9,0,"2019-11-01T15:00:00-00:00","2019-11-01T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,605.93,"DAM",1
"9","2019-11-01",10,0,"2019-11-01T16:00:00-00:00","2019-11-01T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1082.65,"DAM",1
"10","2019-11-01",11,0,"2019-11-01T17:00:00-00:00","2019-11-01T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1134.43,"DAM",1
