Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,45.15,0.0,35.79625000000001
vehicle,1,2,51.16999999999997,0.0,35.157500000000006
vehicle,1,3,21.844000000002517,0.0,35.342999999999996
vehicle,1,4,51.51400000000829,0.0,36.25125
vehicle,1,5,48.55529976191961,0.0,38.76775
vehicle,1,6,36.59300000000388,0.0,43.527750000000005
vehicle,1,7,66.21999999999998,0.0,0.0
vehicle,1,8,0.0,0.0,46.12125000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,42.99925
vehicle,1,11,0.0,0.0,42.17675
vehicle,1,12,0.0,0.0,40.804750000000006
vehicle,1,13,0.0,0.0,40.341
vehicle,1,14,0.0,0.0,39.97524999999999
vehicle,1,15,0.0,0.0,40.332250000000016
vehicle,1,16,0.0,0.0,40.761
vehicle,1,17,0.0,0.0,43.088499999999996
vehicle,1,18,519.397000000008,0.0,45.91125000000001
vehicle,1,19,779.5040000000134,0.0,48.31225000000001
vehicle,1,20,409.44599999999974,0.0,47.80475000000001
vehicle,1,21,0.0,0.0,45.615500000000026
vehicle,1,22,0.0,0.0,42.44975
vehicle,1,23,0.0,0.0,39.89825000000001
vehicle,1,24,0.0,0.0,38.24020053100718
