DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
984697.531646951,879566.4694299203,0.0,27557.960000000006,-77573.10221703071
448038.92151993845,0.0,0.0,25559.4,-422479.5215199384
494824.0669280295,0.0,0.0,22571.622189647656,-472252.4447383819
494143.70432353346,0.0,0.0,24630.560000000005,-469513.14432353346
514535.2981264375,0.0,0.0,24073.24205665021,-490462.0560697873
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
523503.4851865806,256898.2337783844,0.0,24186.962056650216,-242418.28935154603
562644.4913628107,0.0,0.0,24781.240000000013,-537863.2513628107
453571.7955872863,0.0,0.0,24245.280000000002,-429326.51558728627
0.0,0.0,0.0,0.0,0.0
480925.7706054455,0.0,0.0,20212.720000000005,-460713.05060544546
519677.23152166634,320347.29708959145,0.0,23654.680000000004,-175675.2544320749
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
848530.7002140332,974816.6761763556,0.0,25233.362056650218,151519.33801897254
