DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
162529.5665360731,0.0,0.0,7986.804000000001,-154542.7625360731
130737.427769589,0.0,0.0,9179.76900000003,-121557.65876958898
154182.6600041028,0.0,0.0,6780.3,-147402.3600041028
147126.47107402823,0.0,0.0,7981.997567873832,-139144.4735061544
207822.84116442938,0.0,0.0,9684.885,-198137.95616442937
150172.29498716636,0.0,0.0,9818.277000000002,-140354.01798716636
165639.05069495243,0.0,0.0,7818.052357325005,-157820.99833762742
155072.37087546277,0.0,0.0,8055.831,-147016.53987546277
143724.32375908,0.0,0.0,6941.019,-136783.30475908
172340.8835832251,0.0,0.0,7917.852340525126,-164423.03124269997
142726.60504186078,0.0,0.0,8471.066567873831,-134255.53847398693
138299.49609957373,0.0,0.0,8926.332,-129373.16409957374
128278.19054085694,0.0,0.0,7582.848000000001,-120695.34254085695
152613.9661727239,0.0,0.0,6280.525220427268,-146333.44095229666
113039.93076571009,0.0,0.0,6916.058567873832,-106123.87219783626
140008.3974969582,0.0,0.0,6527.370000000029,-133481.02749695818
151711.14167032164,0.0,0.0,6550.866000000001,-145160.27567032163
161395.5925372201,0.0,0.0,7578.894,-153816.6985372201
158823.93114976626,0.0,0.0,7378.122169442602,-151445.80898032367
150090.26103964218,0.0,0.0,7957.530000000001,-142132.73103964218
164053.0554920291,0.0,0.0,8901.432,-155151.6234920291
149009.2810016489,0.0,0.0,8264.58729370811,-140744.69370794078
130412.96909347597,0.0,0.0,6797.631,-123615.33809347598
128109.94495771523,0.0,0.0,6274.308000000029,-121835.63695771519
154790.78106751828,0.0,0.0,8996.801999999996,-145793.9790675183
165684.48194884922,0.0,0.0,7790.055,-157894.42694884923
157071.4948447581,0.0,0.0,7960.953000000001,-149110.5418447581
194824.46623507212,0.0,0.0,7477.128000000001,-187347.33823507212
128507.19905720843,0.0,0.0,8617.355760395178,-119889.84329681325
