"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-03-26T08:15:00-00:00","2019-03-26T08:20:00-00:00","ALL","2019-03-26",2,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24538.97,1
"2","2019-03-26T08:50:00-00:00","2019-03-26T08:55:00-00:00","ALL","2019-03-26",2,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24642.88,1
"3","2019-03-26T09:40:00-00:00","2019-03-26T09:45:00-00:00","ALL","2019-03-26",3,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24852.44,1
"4","2019-03-26T10:00:00-00:00","2019-03-26T10:05:00-00:00","ALL","2019-03-26",4,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24919.79,1
"5","2019-03-26T11:45:00-00:00","2019-03-26T11:50:00-00:00","ALL","2019-03-26",5,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25190,1
"6","2019-03-26T11:50:00-00:00","2019-03-26T11:55:00-00:00","ALL","2019-03-26",5,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25175.02,1
"7","2019-03-26T13:45:00-00:00","2019-03-26T13:50:00-00:00","ALL","2019-03-26",7,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30271.31,1
"8","2019-03-26T15:05:00-00:00","2019-03-26T15:10:00-00:00","ALL","2019-03-26",9,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29010.63,1
"9","2019-03-26T15:10:00-00:00","2019-03-26T15:15:00-00:00","ALL","2019-03-26",9,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29303.11,1
"10","2019-03-26T15:15:00-00:00","2019-03-26T15:20:00-00:00","ALL","2019-03-26",9,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28884.14,1
"11","2019-03-26T15:20:00-00:00","2019-03-26T15:25:00-00:00","ALL","2019-03-26",9,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28642.44,1
"12","2019-03-26T15:40:00-00:00","2019-03-26T15:45:00-00:00","ALL","2019-03-26",9,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28960.56,1
"13","2019-03-26T16:30:00-00:00","2019-03-26T16:35:00-00:00","ALL","2019-03-26",10,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28727.22,1
"14","2019-03-26T17:00:00-00:00","2019-03-26T17:05:00-00:00","ALL","2019-03-26",11,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28831.85,1
"15","2019-03-26T17:25:00-00:00","2019-03-26T17:30:00-00:00","ALL","2019-03-26",11,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29462.89,1
"16","2019-03-26T17:45:00-00:00","2019-03-26T17:50:00-00:00","ALL","2019-03-26",11,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29176.99,1
