Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,40.21329976193845,0.0,35.09975
vehicle,1,2,42.52700000000326,0.0,34.499500000000005
vehicle,1,3,41.452000000004354,0.0,34.49075
vehicle,1,4,45.15,0.0,35.761250000000004
vehicle,1,5,57.19000000000011,0.0,38.685500000000005
vehicle,1,6,51.557000000003235,0.0,42.748999999999995
vehicle,1,7,87.72000000000004,0.0,0.0
vehicle,1,8,0.0,0.0,44.10875000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,40.93075
vehicle,1,11,0.0,0.0,39.889500000000005
vehicle,1,12,0.0,0.0,39.5185
vehicle,1,13,0.0,0.0,39.99625
vehicle,1,14,0.0,0.0,40.817
vehicle,1,15,0.0,0.0,42.13125
vehicle,1,16,0.0,0.0,43.82000000000001
vehicle,1,17,569.808227651556,0.0,45.498250000000006
vehicle,1,18,1121.741000000015,0.0,46.44325
vehicle,1,19,108.36,0.0,45.61724999999999
vehicle,1,20,70.26200000000574,0.0,44.672250000000005
vehicle,1,21,0.0,0.0,43.09025000000001
vehicle,1,22,0.0,0.0,40.467
vehicle,1,23,0.0,0.0,38.04675
vehicle,1,24,0.0,0.0,36.4805
