Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,36.23025
vehicle,1,2,0.0,0.0,35.472500000000004
vehicle,1,3,0.0,0.0,35.155750000000005
vehicle,1,4,0.0,0.0,35.966
vehicle,1,5,0.0,0.0,38.435249999999996
vehicle,1,6,0.0,0.0,41.65525
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,42.05075000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,41.66925000000002
vehicle,1,11,0.0,0.0,41.66575000000002
vehicle,1,12,0.0,0.0,42.206500000000005
vehicle,1,13,0.0,0.0,43.090250000000026
vehicle,1,14,0.0,0.0,44.1455
vehicle,1,15,0.0,0.0,45.50875000000003
vehicle,1,16,0.0,0.0,46.90175000000002
vehicle,1,17,0.0,0.0,48.56812658588442
vehicle,1,18,985.009299761949,0.0,49.8785
vehicle,1,19,1111.8940000000223,0.0,50.35975000000002
vehicle,1,20,72.24,0.0,48.6605
vehicle,1,21,34.443000000007714,0.0,46.01975
vehicle,1,22,33.88400000000714,0.0,42.721000000000004
vehicle,1,23,33.10999999999999,0.0,39.87210500000001
vehicle,1,24,18.1460000000056,0.0,37.966355
