Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,18.06
vehicle,1,2,0.0,0.0,34.499500000000005
vehicle,1,3,0.0,0.0,34.49075
vehicle,1,4,0.0,0.0,35.761250000000004
vehicle,1,5,0.0,0.0,18.413113110417115
vehicle,1,6,0.0,0.0,0.0
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,44.10875000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,40.93075
vehicle,1,11,0.0,0.0,39.889500000000005
vehicle,1,12,0.0,0.0,39.5185
vehicle,1,13,0.0,0.0,19.350000000002378
vehicle,1,14,0.0,0.0,6.02
vehicle,1,15,0.0,0.0,42.13125
vehicle,1,16,0.0,0.0,43.82000000000001
vehicle,1,17,0.0,0.0,45.498250000000006
vehicle,1,18,0.0,0.0,46.44325
vehicle,1,19,0.0,0.0,45.617250000000105
vehicle,1,20,0.0,0.0,44.672250000000005
vehicle,1,21,0.0,0.0,43.09025000000001
vehicle,1,22,0.0,0.0,40.467
vehicle,1,23,0.0,0.0,38.04675
vehicle,1,24,0.0,0.0,36.4805
