DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
151527.3742594439,0.0,0.0,8240.421,-143286.9532594439
140922.08642694587,0.0,0.0,10594.286999999964,-130327.7994269459
148319.54230025265,0.0,0.0,8546.538,-139773.00430025265
140949.2153112195,0.0,0.0,8489.033567873827,-132460.1817433457
167621.52234225662,0.0,0.0,8528.957161179245,-159092.56518107737
157212.32080914892,0.0,0.0,7805.484,-149406.83680914892
169131.96303541766,0.0,0.0,9780.511357324978,-159351.45167809268
160365.04053662746,0.0,0.0,8391.21,-151973.83053662747
159869.9641955923,0.0,0.0,7742.478000000001,-152127.4861955923
157116.4087714781,0.0,0.0,8374.800000000001,-148741.60877147812
162558.0292009606,0.0,0.0,8524.005000000001,-154034.0242009606
160240.30576485483,0.0,0.0,8345.829000000002,-151894.47676485483
159586.55231972976,0.0,0.0,7205.9130000000005,-152380.63931972976
161618.36308137228,0.0,0.0,8334.92024781308,-153283.4428335592
128333.938303274,0.0,0.0,7562.937000000029,-120771.00130327397
142978.9528019248,0.0,0.0,7882.673208716997,-135096.27959320782
163361.68864257494,0.0,0.0,8494.626,-154867.06264257495
147766.15674369733,0.0,0.0,8297.205000000002,-139468.95174369734
150344.9328299944,0.0,0.0,7343.871051904129,-143001.06177809025
173180.21020358847,0.0,0.0,7604.499,-165575.71120358846
177024.62777684256,0.0,0.0,9747.822,-167276.80577684258
180750.42862211782,0.0,0.0,9605.770409229106,-171144.65821288872
177896.3659255577,0.0,0.0,9469.299,-168427.0669255577
